,AGNO,RBD,COD_REG_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,ESTADO_ESTAB,COD_ENSE2,PROM_ASIS_APR_HOM,PROM_ASIS_APR_MUJ,PROM_ASIS_REP_HOM,PROM_ASIS_REP_MUJ,PROM_ASIS
11395,2017,20103,9,2,1,0,1,7,"97,8125","98,9523809523809","97,5", ,"98,4102564102564"
11396,2017,20103,9,2,1,0,1,7,"99,2777777777778", ,99, ,"99,2631578947368"
11397,2017,20108,9,3,2,0,1,2,"94,5020920502092","95,1","90,625",94,"94,707423580786"
11398,2017,20113,9,3,2,1,1,2,"96,8378378378378","97,59375", , ,"97,1884057971015"
11399,2017,20114,9,3,2,0,1,6,"94,2413793103448","92,5581395348837","85,1724137931034","85,2692307692308","89,7637795275591"
11400,2017,20117,9,3,2,1,1,2,"99,2","99,1666666666667",100,99,"99,2222222222222"
11401,2017,20119,9,3,2,0,1,2,97,97, , ,97
11402,2017,20120,9,3,2,0,1,2,"92,7851239669422","92,5398230088496",63,78,"92,478813559322"
11403,2017,20121,9,2,1,0,1,2,"92,5909090909091","91,2666666666667",75,93,"91,8313725490196"
11404,2017,20122,9,3,2,1,1,2,"97,32","97,4864864864865","69,8",70,"94,9852941176471"
11405,2017,20127,9,3,2,1,1,7,"97,3855421686747","93,4727272727273","84,6666666666667","78,3333333333333","94,8066666666667"
11406,2017,20129,9,3,2,0,1,2,"89,8214285714286","90,0618556701031","75,6666666666667",70,"89,6384976525822"
11407,2017,20129,9,3,2,0,1,5,"89,3488372093023","86,2954545454545",69,74,"87,2055555555555"
11408,2017,20131,9,3,2,0,1,3,"98,9","98,1666666666667",88, ,"96,9473684210526"
11409,2017,20131,9,3,2,0,1,6,"97,5263157894737","98,5","89,5","92,6666666666667","96,1176470588235"
11410,2017,20133,9,3,2,0,1,2,"95,8425925925926","96,8",93,"71,3333333333333","96,0736434108527"
11411,2017,20136,9,3,2,0,1,7,94,"89,3529411764706", ,"71,4","86,8888888888889"
11412,2017,20136,9,3,2,0,1,7,"94,8181818181818","94,4545454545455","78,8333333333333",60,"92,972602739726"
11413,2017,20137,9,3,2,0,1,2,"95,7481751824817","95,8473520249221","90,7142857142857","95,2","95,7380560131796"
11414,2017,20137,9,3,2,0,1,5,"94,3821138211382","93,9407407407407",86,"91,3333333333333","94,087786259542"
11415,2017,20139,9,3,2,1,1,2,98,"97,125", , ,"97,65"
11416,2017,20139,9,3,2,1,1,5,"98,2658227848101","98,0574712643678","87,9411764705882",80,"96,5736842105263"
11417,2017,20139,9,3,2,1,1,6,"96,8076923076923","96,9545454545455","70,125","66,5833333333333","86,4605263157895"
11418,2017,20139,9,3,2,1,1,7,"95,8837209302326","98,4", , ,"96,3584905660377"
11419,2017,20139,9,3,2,1,1,7,"96,1428571428571","98,0138888888889", ,"69,5","97,1481481481482"
11420,2017,20139,9,3,2,1,1,7,"96,1379310344828","99,4285714285714",45, ,"94,0526315789474"
11421,2017,20140,9,3,2,0,1,2,"92,2289156626506","92,2771084337349",86,83,"92,1607142857143"
11422,2017,20141,9,3,2,1,1,2,"91,8333333333333","93,1578947368421",93,"92,5","92,4347826086957"
11423,2017,20142,9,3,2,1,1,2,"99,5666666666667","96,4444444444444",100, ,"98,1206896551724"
11424,2017,20144,9,3,2,1,1,2,100,"99,7142857142857", , ,"99,8823529411765"
11425,2017,20145,9,3,2,1,1,2,"98,1764705882353","95,6",90,80,"96,375"
11426,2017,20150,9,3,2,1,1,2,95,100, , ,"96,6666666666667"
11427,2017,20151,9,3,2,0,1,3,"97,1176470588235","99,1818181818182",90,7,"94,4838709677419"
11428,2017,20151,9,3,2,0,1,6,"99,5483870967742","99,140350877193","96,1176470588235","95,625","98,5486725663717"
11429,2017,20152,9,3,2,1,1,2,"97,9523809523809","98,1818181818182", , ,"98,03125"
11430,2017,20153,9,3,2,0,1,2,"91,3932584269663","91,6635514018692", , ,"91,5408163265306"
11431,2017,20153,9,3,2,0,1,5,"94,25","90,6888888888889", , ,"92,2716049382716"
11432,2017,20154,9,3,2,0,1,2,"99,42","99,1397058823529","98,125", ,"99,2551020408163"
11433,2017,20158,9,3,2,0,1,2,100,100, , ,100
11434,2017,20158,9,3,2,0,1,5,100,100,100,100,100
11435,2017,20159,9,3,2,0,1,2,"93,5757575757576","94,2619047619048","93,5454545454545","90,8571428571429","93,8035714285714"
11436,2017,20159,9,3,2,0,1,5,"93,9727891156463","92,8775510204082","91,25","90,1764705882353","93,093471810089"
11437,2017,20161,9,3,2,0,1,2,"96,4418604651163",97,"84,6",74,"96,2651933701657"
11438,2017,20162,9,3,2,0,1,2,"94,7738095238095","94,4705882352941",100,11,"94,0875912408759"
11439,2017,20162,9,3,2,0,1,3,"92,6",95,"78,5", ,"90,5"
11440,2017,20162,9,3,2,0,1,6,"92,4375","92,9259259259259","68,4","78,25","89,2884615384615"
11441,2017,20164,9,3,2,0,1,2,"98,0967741935484","97,3157894736842",78,100,"97,0943396226415"
11442,2017,20164,9,3,2,0,1,7,"97,1346153846154","94,7647058823529","85,5","68,5","95,0733944954128"
11443,2017,20165,9,3,2,0,1,2,"95,2903225806452","95,6551724137931", , ,"95,4666666666667"
11444,2017,20167,9,3,2,0,1,2,"93,2941176470588","92,9631901840491",90, ,"93,0949554896143"
11445,2017,20167,9,3,2,0,1,5,"93,4803149606299","92,21","94,3333333333333","85,25","92,8076923076923"
11446,2017,20173,9,3,2,0,1,2,"93,4938775510204","93,0087719298246","91,5","89,6363636363636","93,1437246963563"
11447,2017,20173,9,3,2,0,1,5,"94,7619047619048","92,7263157894737","85,6842105263158","88,5555555555556","92,5509259259259"
11448,2017,20175,9,3,2,0,1,2,"97,3157894736842","97,5142857142857",96,48,"95,6896551724138"
11449,2017,20175,9,3,2,0,1,5,"98,625","99,3548387096774",99,72,"97,8115942028985"
11450,2017,20175,9,3,2,0,1,7,"98,8260869565217","97,6470588235294","94,25", ,"97,9545454545455"
11451,2017,20175,9,3,2,0,1,7, ,"92,8214285714286", ,93,"92,8275862068966"
11452,2017,20176,9,3,2,0,1,6,"86,8705035971223","84,9674796747967",75,"78,6666666666667","85,4981818181818"
11453,2017,20179,9,3,2,1,1,2,"99,6111111111111","99,1612903225806", , ,"99,4029850746269"
11454,2017,20180,9,3,2,1,1,2,"96,4493670886076","95,8896103896104","68,75","81,5","95,7358490566038"
11455,2017,20181,9,3,2,0,1,2,"94,3041474654378","94,4279279279279","78,5",82,"94,2669683257919"
11456,2017,20181,9,3,2,0,1,5,"93,1594202898551","92,2105263157895", , ,"92,6620689655172"
11457,2017,20182,9,3,2,0,1,2,"92,0657894736842","92,4078947368421",94, ,"92,2483660130719"
11458,2017,20184,9,3,2,0,1,5,"95,6285714285714","93,3709677419355",24,"34,75","92,3065693430657"
11459,2017,20186,9,3,2,0,1,2,"95,1958762886598","95,7126436781609",89,97,"95,4224598930481"
11460,2017,20187,9,3,2,1,1,2,100,100, , ,100
11461,2017,20190,9,3,2,0,1,7,"99,6666666666667","98,8333333333333", , ,"99,3333333333333"
11462,2017,20190,9,3,2,0,1,7,94,"92,3333333333333", , ,"93,375"
11463,2017,20193,9,3,2,1,1,5,"97,8235294117647","99,3636363636364","97,8","94,5","97,9189189189189"
11464,2017,20194,9,3,2,0,1,2,"98,8194444444444","98,8333333333333", , ,"98,8260869565217"
11465,2017,20194,9,3,2,0,1,5,"97,8333333333333","97,7096774193548",78, ,"97,4852941176471"
11466,2017,20196,9,3,2,0,1,3,"93,375","95,4","79,875","79,4","86,9230769230769"
11467,2017,20196,9,3,2,0,1,6,"94,7941176470588","96,275","78,2631578947368","74,8695652173913","87,1851851851852"
11468,2017,20200,9,2,1,0,1,2,"92,5704225352113","92,6909090909091", , ,"92,6230158730159"
11469,2017,20201,9,3,2,1,1,2,"96,3","96,3333333333333", , ,"96,3125"
11470,2017,20202,9,3,2,1,1,2,"95,5909090909091","95,3333333333333","90,5",97,"95,2671755725191"
11471,2017,20205,9,3,2,1,1,2,"93,0476190476191","91,7669172932331","86,8333333333333","89,8333333333333","92,3226837060703"
11472,2017,20205,9,3,2,1,1,5,"91,9027777777778","90,1604938271605","84,8181818181818","73,6","90,0650887573965"
11473,2017,20208,9,3,2,0,1,3,"94,6666666666667","95,3333333333333",81,"83,6666666666667","88,6666666666667"
11474,2017,20208,9,3,2,0,1,6,"91,9285714285714","94,5333333333333","60,1818181818182","54,25","82,8412698412698"
11475,2017,20209,9,3,2,0,1,2,"87,4705882352941","87,8552631578947", ,91,"87,6536312849162"
11476,2017,20209,9,3,2,0,1,5,"86,6571428571429","85,8863636363636",89,52,"85,4268292682927"
11477,2017,20212,9,3,2,0,1,2,"96,8085106382979","96,9646017699115","95,5","91,5","96,8255813953488"
11478,2017,20213,9,3,2,1,1,2,"92,7","94,0314465408805","93,25","92,5","93,3777777777778"
11479,2017,20213,9,3,2,1,1,5,"93,3484848484848","91,1506849315068","65,6666666666667","71,25","91,0753424657534"
11480,2017,20214,9,3,2,0,1,3,"96,0454545454545","97,3333333333333","80,9333333333333",79,"90,5555555555556"
11481,2017,20214,9,3,2,0,1,6,"95,5245901639344","95,3203125","78,8604651162791","74,8846153846154","91,5141065830721"
11482,2017,20215,9,3,2,1,1,2,"98,2","98,2941176470588",81,89,"97,760736196319"
11483,2017,20215,9,3,2,1,1,3,91,85,52,"45,5","61,7857142857143"
11484,2017,20215,9,3,2,1,1,6,"89,1666666666667","95,04","52,5","36,6666666666667","75,5438596491228"
11485,2017,20218,9,3,2,0,1,2,"93,8348623853211","94,32","92,5","89,5","93,968085106383"
11486,2017,20219,9,3,2,0,1,2,"97,4605263157895","97,2903225806452",85,57,"96,5287356321839"
11487,2017,20219,9,3,2,0,1,5,"97,0606060606061","96,8064516129032","95,5", ,"96,8939393939394"
11488,2017,20219,9,3,2,0,1,7,"97,6666666666667","90,1333333333333", , ,"93,4814814814815"
11489,2017,20221,9,3,2,0,1,2,94,"96,75", , ,"95,8333333333333"
11490,2017,20222,9,3,2,1,1,2,"98,6666666666667",98, , ,"98,3333333333333"
11491,2017,20226,9,3,2,0,1,2,"91,2293233082707","92,0227272727273","80,5",88,"91,4612546125461"
11492,2017,20226,9,3,2,0,1,6,"82,6666666666667","81,1","84,3333333333333",100,"82,2181818181818"
11493,2017,20227,9,3,2,1,1,2,"99,52","98,92",96, ,"99,0961538461538"
11494,2017,20230,9,3,2,0,1,5,"99,6428571428571","98,8275862068966","50,3333333333333",60,"93,7142857142857"
11495,2017,20230,9,3,2,0,1,7,"99,5833333333333","98,2666666666667","76,75","47,6666666666667","91,7352941176471"
11496,2017,20231,9,4,3,0,1,6,"83,7666666666667",86,"45,5", ,"82,9166666666667"
11497,2017,20232,9,3,2,1,1,3,100, ,"64,5", ,"88,1666666666667"
11498,2017,20232,9,3,2,1,1,6,100,100,"87,5", ,"98,2142857142857"
11499,2017,20235,9,4,3,0,1,2,"98,3297872340426","98,3253012048193",95, ,"98,3214285714286"
11500,2017,20235,9,4,3,0,1,5,"97,2935779816514","97,5392156862745",96,100,"97,4272727272727"
11501,2017,20244,9,3,2,0,1,3,90,90,"78,4","64,3333333333333","76,5"
11502,2017,20244,9,3,2,0,1,6,"87,6","90,2413793103448","70,6060606060606","76,125","81,4166666666667"
11503,2017,20245,9,3,2,0,1,3,91,94,"80,5",75,"87,1052631578947"
11504,2017,20245,9,3,2,0,1,6,"94,0909090909091","96,12",79,"86,25","92,5434782608696"
11505,2017,20248,9,2,1,0,1,2,"96,2222222222222","96,625", , ,"96,3461538461538"
11506,2017,20248,9,2,1,0,1,5,"95,5762711864407","95,0704225352113","68,3333333333333","70,3333333333333","93,5971223021583"
11507,2017,20258,9,3,2,0,1,2,"94,139751552795","94,2092457420925","85,3333333333333","83,5","94,0782726045884"
11508,2017,20258,9,3,2,0,1,5,"94,5940594059406","93,2910447761194",67, ,"93,7372881355932"
11509,2017,20259,9,3,2,1,1,2,"96,695652173913",96, ,"80,5","95,6666666666667"
11510,2017,20260,9,3,2,1,1,2,"96,6382978723404","96,1333333333333", , ,"96,3913043478261"
11511,2017,20261,9,3,2,0,1,6,"94,9090909090909","93,9787234042553","78,9130434782609","72,0714285714286","88,0392156862745"
11512,2017,20263,9,3,2,1,1,2,"94,6811594202899","95,0104166666667",98,71,"94,748502994012"
11513,2017,20265,9,3,2,0,1,2,"92,1877729257642","92,4354838709677","89,5",85,"92,2547619047619"
11514,2017,20266,9,2,1,0,1,2,"95,9298245614035","96,0963855421687", , ,"96,0285714285714"
11515,2017,20266,9,2,1,0,1,5,"94,8173913043478","93,9006622516556",92,95,"94,2910447761194"
11516,2017,20270,9,3,2,0,1,3,"98,0833333333333","99,1428571428571",77,"79,5","94,9565217391304"
11517,2017,20270,9,3,2,0,1,6,"92,967032967033","92,4","59,8571428571429",77,"91,1454545454545"
11518,2017,20274,9,3,2,0,1,2,"96,433734939759","96,497005988024","95,7142857142857","89,75","96,3589743589744"
11519,2017,20274,9,3,2,0,1,5,"95,6923076923077","96,5681818181818","94,9230769230769","95,125","95,8974358974359"
11520,2017,20277,9,3,2,0,1,2,"98,9285714285714","98,4", , ,"98,7894736842105"
11521,2017,20277,9,3,2,0,1,5,"98,8333333333333","97,6", , ,"98,2727272727273"
11522,2017,20278,9,3,2,0,1,2,"98,8333333333333","98,75","99,3333333333333",100,99
11523,2017,20279,9,3,2,1,1,2,95,"95,9285714285714",89, ,"94,8076923076923"
11524,2017,20281,9,3,2,1,1,2,"95,5774647887324","95,7592592592593", , ,"95,656"
11525,2017,20282,9,3,2,1,1,2,"99,5849056603774","99,6707317073171","92,8","83,3333333333333","99,1989795918367"
11526,2017,20285,9,3,2,1,1,2,"97,7391304347826","97,9523809523809","99,5","90,25","97,3"
11527,2017,20289,9,3,2,1,1,2,"90,875","93,4782608695652", , ,"92,4102564102564"
11528,2017,20290,9,3,2,0,1,2,"92,8796296296296","92,9318181818182","90,2857142857143","87,8","92,7692307692308"
11529,2017,20290,9,3,2,0,1,5,"92,7362637362637","91,2183908045977","84,4285714285714", ,"91,7081081081081"
11530,2017,20297,9,3,2,1,1,2,"97,6666666666667","97,75",97, ,"97,6363636363636"
11531,2017,20298,13,3,2,0,1,2,"93,7447447447448", ,"83,3333333333333", ,"93,4707602339181"
11532,2017,20299,13,4,3,0,1,2,"95,7631578947368","95,4838709677419",95, ,"95,6330935251799"
11533,2017,20299,13,4,3,0,1,5,"95,1904761904762","95,7272727272727", , ,"95,4651162790698"
11534,2017,20300,5,3,2,0,1,2,"92,3768115942029","92,4375",64, ,"92,1940298507463"
11535,2017,20307,4,4,3,0,1,2,"91,9333333333333","92,1111111111111", , ,"92,030303030303"
11536,2017,20308,13,4,3,0,1,2,"91,2280701754386","89,9906542056075",89, ,"90,6216216216216"
11537,2017,20308,13,4,3,0,1,5,"90,0869565217391","90,3809523809524",93, ,"90,2888888888889"
11538,2017,20310,13,3,2,0,1,3,"93,4166666666667","95,8571428571429",85,85,"91,5555555555556"
11539,2017,20310,13,3,2,0,1,6,"93,5145631067961","93,2376237623762","83,2692307692308","84,8333333333333","91,5354330708661"
11540,2017,20311,13,4,3,0,1,2,"95,912037037037", , , ,"95,912037037037"
11541,2017,20316,8,3,2,0,1,6,"94,5138888888889","94,4509803921569","77,8333333333333","80,1111111111111","92,2013888888889"
11542,2017,20324,13,3,2,0,1,2,"93,6106194690265","93,8076923076923","86,2", ,"93,5645161290323"
11543,2017,20324,13,3,2,0,1,5,"92,8235294117647","94,5384615384615", , ,"93,5666666666667"
11544,2017,20326,4,3,2,0,1,6,"98,2553191489362","99,0625","79,2272727272727","85,7692307692308","94,6301369863014"
11545,2017,20329,13,3,2,0,1,2,"99,8461538461538","99,5882352941177", , ,"99,7441860465116"
11546,2017,20330,6,3,2,0,1,2,"97,2903225806452","97,9473684210526","92,3333333333333","95,5","97,3783783783784"
11547,2017,20347,4,3,2,0,1,6,"97,2941176470588","97,6666666666667","79,3684210526316","80,1612903225806","92,6077348066298"
11548,2017,20348,13,3,2,0,1,2,"90,9285714285714","92,0548780487805","93,5","96,5","91,5527950310559"
11549,2017,20348,13,3,2,0,1,5,"93,7073170731707","91,3775510204082",98,89,"92,4505494505494"
11550,2017,20352,7,3,2,0,1,5,"98,7984496124031","98,6144578313253","86,5",91,"98,4078947368421"
11551,2017,20356,4,3,2,0,1,6,"85,6612903225806","83,4367816091954","63,5384615384615","45,875","82,2155172413793"
11552,2017,20359,13,3,2,0,1,6,"95,175","95,275","93,1428571428571","89,3636363636364","94,4183673469388"
11553,2017,20361,11,3,2,0,1,3,"90,6153846153846","94,5384615384615","71,3333333333333",78,"89,9666666666667"
11554,2017,20361,11,3,2,0,1,6,"94,4285714285714","91,6666666666667","74,9090909090909","81,4444444444444","89,1153846153846"
11555,2017,20364,6,3,2,0,1,2,"93,0962199312715","93,9136363636364",95,96,"93,4561403508772"
11556,2017,20364,6,3,2,0,1,5,"93,3529411764706","93,5304347826087","92,9090909090909","69,8","92,8796296296296"
11557,2017,20369,4,4,3,0,1,6,"77,5333333333333","76,1142857142857",60,34,"74,9859154929577"
11558,2017,20376,10,2,1,0,1,2,"89,8431952662722","89,8858131487889","52,8","50,25","89,0374414976599"
11559,2017,20376,10,2,1,0,1,5,"85,7241379310345","83,7857142857143","62,4","54,5","83,3471074380165"
11560,2017,20378,9,3,2,1,1,2,"96,6666666666667",100, , ,"98,5714285714286"
11561,2017,20388,5,3,2,0,1,2,"93,2142857142857",95,"83,3333333333333", ,"92,2727272727273"
11562,2017,20388,5,3,2,0,1,5,92,100,85, ,"92,2222222222222"
11563,2017,20390,4,3,2,0,1,2,"92,5897435897436","92,7246376811594", ,30,"92,2297297297297"
11564,2017,20392,8,3,2,0,1,2,"96,6153846153846","94,7368421052632","97,5", ,"96,05"
11565,2017,20393,8,2,1,0,1,3,95,"95,375","68,5","66,2","81,2777777777778"
11566,2017,20393,8,2,1,0,1,3,"91,9","91,6785714285714","67,6111111111111","68,4074074074074","78,9156626506024"
11567,2017,20393,8,2,1,0,1,6,"89,1194029850746","91,4444444444444","67,4390243902439","63,4230769230769","82,373786407767"
11568,2017,20395,8,3,2,0,1,6,"95,375","95,7333333333333","89,25","91,4838709677419","94,2425373134328"
11569,2017,20399,13,3,2,0,1,6,"92,44","94,2835820895522","89,25","88,8055555555556","91,6050420168067"
11570,2017,20400,13,4,3,0,1,2,"91,9821428571429","92,2643678160919", ,44,"91,6268656716418"
11571,2017,20400,13,4,3,0,1,5,"95,0535714285714","94,1607142857143", , ,"94,6071428571429"
11572,2017,20401,13,3,2,0,1,2,"96,2058823529412","97,5081967213115","86,5",92,"96,4776119402985"
11573,2017,20402,13,3,2,0,1,3,"93,4","94,6666666666667","74,4285714285714","85,8888888888889","90,3090909090909"
11574,2017,20402,13,3,2,0,1,6,"93,3287671232877","93,472972972973","83,5428571428571","80,6111111111111","90,525"
11575,2017,20404,13,3,2,0,1,3,100,100,"63,0571428571429","64,4318181818182","77,136"
11576,2017,20404,13,3,2,0,1,6,100,100,"70,5887096774194","66,4766355140187","83,7438202247191"
11577,2017,20406,8,3,2,0,1,6,"75,505376344086","73,1304347826087","37,5","30,4347826086957","65,2083333333333"
11578,2017,20409,10,2,1,0,1,2,86,"85,2222222222222", , ,"85,7407407407407"
11579,2017,20409,10,2,1,0,1,5,"86,3333333333333","91,1428571428571", , ,"89,7"
11580,2017,20410,10,3,2,0,1,2,"94,5","95,1666666666667",98, ,"94,7835051546392"
11581,2017,20411,10,3,2,0,1,3,"97,3333333333333","97,4","44,2","55,3333333333333","72,875"
11582,2017,20411,10,3,2,0,1,6,"90,2666666666667","90,5652173913043",50,50,79
11583,2017,20424,8,3,2,0,1,2,"98,1648351648352","98,2090909090909","89,2857142857143","85,5","97,4305555555556"
11584,2017,20426,13,3,2,0,1,2,"90,2025316455696","91,468085106383","79,5",95,"90,3664122137405"
11585,2017,20427,8,2,1,0,1,2,"92,9487179487179","92,7272727272727","75,25",98,"92,4502923976608"
11586,2017,20435,9,3,2,0,1,2,"92,5555555555556","91,8478260869565", ,82,"92,0869565217391"
11587,2017,20436,13,3,2,0,1,2,"90,9395973154362","90,0584415584416",85, ,"90,4736842105263"
11588,2017,20436,13,3,2,0,1,5,"89,0555555555556","88,55", ,70,"88,3076923076923"
11589,2017,20440,13,2,1,0,1,2,"90,4021739130435","91,1357142857143", , ,"90,7191358024691"
11590,2017,20441,13,4,3,0,1,2,"96,3666666666667","96,3913043478261","88,3333333333333","86,5","96,2681704260652"
11591,2017,20441,13,4,3,0,1,5,"96,3793103448276","97,12", ,88,"96,5636363636364"
11592,2017,20442,5,3,2,0,1,2,"91,1111111111111", ,96,66,"89,2727272727273"
11593,2017,20442,5,3,2,0,1,5,"91,5483870967742",91,"76,2",91,"89,7333333333333"
11594,2017,20443,5,3,2,0,1,3,"97,3846153846154","95,8181818181818","75,8181818181818",81,"89,1794871794872"
11595,2017,20443,5,3,2,0,1,6,"95,1538461538462","95,7586206896552","80,3809523809524","82,3333333333333","90,7326732673267"
11596,2017,20445,13,4,3,0,1,2,"94,2727272727273","93,7981651376147",96,77,"93,9346733668342"
11597,2017,20449,13,3,2,0,1,2,"97,2676056338028","97,3387096774194","90,25","86,6666666666667","96,8714285714286"
11598,2017,20452,6,3,2,0,1,6,"87,71875","88,96875","70,8",93,"87,1571428571429"
11599,2017,20460,6,3,2,0,1,2,"95,6666666666667","95,7943925233645", , ,"95,7285067873303"
11600,2017,20460,6,3,2,0,1,3,"90,6428571428571","93,125",85,85,"89,8"
11601,2017,20460,6,3,2,0,1,6,"89,4705882352941","93,4571428571429","79,6875","79,5555555555556","87,1976744186046"
11602,2017,20461,8,3,2,0,1,5,"95,2413793103448","92,2181818181818","87,6666666666667",93,"93,5916666666667"
11603,2017,20461,8,3,2,0,1,7,"94,90625","93,5","86,8571428571429",93,"93,4444444444444"
11604,2017,20461,8,3,2,0,1,7,"91,4285714285714","90,9782608695652", ,12,"89,5740740740741"
11605,2017,20466,7,3,2,0,1,3,"93,875","94,8","68,1666666666667", ,"89,34375"
11606,2017,20466,7,3,2,0,1,6,"94,8812154696133","92,94","82,0655737704918","71,2","92,3250388802488"
11607,2017,20469,4,3,2,0,1,3,"88,3243243243243","88,96",86,"87,6","87,9574468085106"
11608,2017,20469,4,3,2,0,1,6,"94,4285714285714","92,2317073170732","85,5061728395062","85,59375","89,3655172413793"
11609,2017,20470,8,3,2,0,1,6,"96,7755102040816","97,4230769230769","93,6363636363636","94,9166666666667","96,1438356164384"
11610,2017,20474,13,4,3,0,1,2,"89,2456140350877","89,3692307692308", , ,"89,3114754098361"
11611,2017,20474,13,4,3,0,1,5,"88,6","90,9230769230769", ,79,"89,3103448275862"
11612,2017,20475,13,3,2,0,1,2,"86,875","91,125",86, ,"88,6666666666667"
11613,2017,20475,13,3,2,0,1,5,"87,1666666666667","81,8",87, ,"86,1481481481482"
11614,2017,20477,7,4,3,0,1,2,"90,75","90,1666666666667", , ,"90,5555555555556"
11615,2017,20478,2,3,2,0,1,2,"94,747191011236","94,218487394958","84,6666666666667",89,"94,4186046511628"
11616,2017,20478,2,3,2,0,1,5,"94,0511627906977","93,7387387387387","84,75","87,75","93,5497076023392"
11617,2017,20484,1,3,2,0,1,2,100,100, , ,100
11618,2017,20484,1,3,2,0,1,5,100,100, , ,100
11619,2017,20489,6,3,2,1,1,2,"96,4313725490196","97,2083333333333",90,95,"96,4392523364486"
11620,2017,20494,6,3,2,0,1,3,"95,6666666666667","94,75",76, ,"90,8888888888889"
11621,2017,20494,6,3,2,0,1,6,"97,2857142857143","95,2941176470588","69,4","86,3333333333333","91,5952380952381"
11622,2017,20495,5,4,3,0,1,6,"78,1025641025641","76,1621621621622", , ,"77,1578947368421"
11623,2017,20498,6,3,2,0,1,6,"89,0357142857143","87,9333333333333","45,7058823529412","50,8666666666667","74,1222222222222"
11624,2017,20500,6,4,3,0,1,2,91,"89,15",61, ,"89,6326530612245"
11625,2017,20502,13,4,3,0,1,2,"92,3205128205128","93,2352941176471", ,66,"92,4769230769231"
11626,2017,20503,4,3,2,0,1,3,"68,0588235294118", , , ,"68,0588235294118"
11627,2017,20503,4,3,2,0,1,6,"62,6666666666667", , , ,"62,6666666666667"
11628,2017,20505,4,3,2,0,1,2,100,100,50, ,"96,1538461538462"
11629,2017,20505,4,3,2,0,1,5,100,100,100,100,100
11630,2017,20506,10,1,1,0,1,2,100,100, , ,100
11631,2017,20507,13,3,2,0,1,2,"92,1914893617021","90,9069767441861","83,5",91,"91,0717948717949"
11632,2017,20508,5,2,1,0,1,2,"79,8582677165354","79,2796610169491","54,7272727272727","64,6666666666667","78,3513513513514"
11633,2017,20509,13,3,2,0,1,6,"89,3181818181818","90,051724137931","79,72","79,5625","86,8461538461538"
11634,2017,20510,13,3,2,0,1,6,"99,0975609756098","98,6",95,"93,9375","97,2704918032787"
11635,2017,20513,4,4,3,0,1,2,"91,3714285714286","91,9124087591241","94,5",58,"91,5392857142857"
11636,2017,20513,4,4,3,0,1,5,"92,6428571428571","90,9444444444444",75,66,"90,8059701492537"
11637,2017,20517,5,3,2,0,1,2,"96,4814814814815","95,5", , ,"96,2571428571429"
11638,2017,20519,13,3,2,0,1,2,"93,6923076923077","91,4770642201835","76,5",78,"92,2198275862069"
11639,2017,20519,13,3,2,0,1,5,"93,7571428571429","91,3653846153846",87,89,"92,632"
11640,2017,20520,2,4,3,0,1,2,"92,1538461538462","91,2727272727273",87, ,"91,6742424242424"
11641,2017,20520,2,4,3,0,1,5,"93,0714285714286","90,3333333333333",89,78,"91,3478260869565"
11642,2017,20567,14,4,3,0,1,2,"88,5", , , ,"88,5"
11643,2017,20600,7,2,1,0,1,3,"98,8","99,5", , ,99
11644,2017,20601,10,4,3,0,1,2,"91,5285714285714","91,5573770491803",93,84,"91,5074626865672"
11645,2017,20601,10,4,3,0,1,5,"91,8","89,75","78,5", ,"89,65"
11646,2017,20631,13,3,2,0,1,2,100,100, , ,100
11647,2017,20631,13,3,2,0,1,5, ,100, , ,100
11648,2017,20663,13,3,2,0,1,2, , , , , 
11649,2017,20663,13,3,2,0,1,5, , , , , 
11650,2017,20665,2,4,3,0,1,2,"91,4117647058823","90,7083333333333","85,3333333333333", ,"91,0421052631579"
11651,2017,20665,2,4,3,0,1,5,"92,0909090909091","90,75", , ,"91,7333333333333"
11652,2017,22004,10,3,2,1,1,7,"94,1428571428571",95, , ,"94,25"
11653,2017,22004,10,3,2,1,1,7,"96,6666666666667","86,8", , ,"90,5"
11654,2017,22007,10,3,2,0,1,2,"92,5702127659575","92,6051660516605","89,3636363636364","90,3333333333333","92,4828897338403"
11655,2017,22007,10,3,2,0,1,5,"95,1764705882353","91,8767123287671","93,6666666666667",91,"92,9279279279279"
11656,2017,22009,10,3,2,0,1,2,"92,1146496815287","94,2088607594937","89,1538461538462","87,1666666666667","92,9011976047904"
11657,2017,22010,10,3,2,0,1,2,"90,9677419354839","90,775956284153",73, ,"90,8354114713217"
11658,2017,22012,10,2,1,0,1,5,"89,7118644067797","89,3636363636364","85,3333333333333","56,4","87,7281553398058"
11659,2017,22012,10,2,1,0,1,7,"90,8947368421053","88,7714285714286", ,17,"88,2"
11660,2017,22012,10,2,1,0,1,7,"89,8125","87,8620689655172","75,5",1,"86,1875"
11661,2017,22013,10,3,2,0,1,2, , , , , 
11662,2017,22013,10,3,2,0,1,5, , , , , 
11663,2017,22014,14,3,2,0,1,2,"90,9467455621302","91,4862385321101",92, ,"91,1702127659574"
11664,2017,22014,14,3,2,0,1,5,"93,5","91,5344827586207",91, ,"92,6119402985075"
11665,2017,22016,14,3,2,1,1,2, ,98,98,75,"90,3333333333333"
11666,2017,22019,10,3,2,0,1,2,"92,3818181818182","91,5889570552147","90,4285714285714","85,8333333333333","91,8189655172414"
